governorate,year,month,NDVI_mean,NDVI_max,NDVI_std,image_count
Gabes,2020,12,0.14005643874159257,0.1498528817723589,0.00979644303076673,2
Gabes,2021,1,0.1406272068483402,0.14441677231709363,0.0037895654687538334,2
Gabes,2021,2,0.1393535271624705,0.14472174798586948,0.005368220823400494,2
Gabes,2021,3,0.1341133993522805,0.1382545663781874,0.004141167025906601,2
Gabes,2021,4,0.12072227445898538,0.1253953444972828,0.004673070038297763,2
Gabes,2021,5,0.11644654506857824,0.11924706816075972,0.0028005230921817168,2
Gabes,2021,6,0.11418294735340136,0.11668531643510213,0.0025023690817002875,2
Gabes,2021,7,0.11267744557049131,0.11489329119248785,0.0022158456219965594,2
Gabes,2021,8,0.11193177359808719,0.11471844325031658,0.002786669652229054,2
Gabes,2021,9,0.11333808505047936,0.1159254459764672,0.0025873609259885366,2
Gabes,2021,10,0.11224949731004068,0.11224949731004068,0.0,1
Gabes,2021,11,0.11589750957112678,0.11963460713463896,0.0037370975635113704,2
Gabes,2021,12,0.1157588009037766,0.11974593805110294,0.003987137147326576,2
Gabes,2022,1,0.12004842998520962,0.12438773264311795,0.004339302657908534,2
Gabes,2022,2,0.11577616400391294,0.11846362380378335,0.002687459799870484,2
Gabes,2022,3,0.11513226501684506,0.11900140375451031,0.0038691387376649415,2
Gabes,2022,4,0.11563827728654089,0.1184055447041718,0.0027672674176306873,2
