governorate,year,month,temp_2m_K_mean,temp_2m_K_max,temp_2m_K_std,image_count,precip_m_mean,precip_m_max,precip_m_std,dewpoint_2m_K_mean,dewpoint_2m_K_max,dewpoint_2m_K_std,solar_rad_Jm2_mean,solar_rad_Jm2_max,solar_rad_Jm2_std,wind_u_ms_mean,wind_u_ms_max,wind_u_ms_std,wind_v_ms_mean,wind_v_ms_max,wind_v_ms_std
Tozeur,2004,3,289.0646234656961,289.0646234656961,0,1,0.034976459498958834,0.034976459498958834,0,279.1462281156554,279.1462281156554,0,624261654.0033507,624261654.0033507,0,-2.141990634255652,-2.141990634255652,0,-0.3153253940353147,-0.3153253940353147,0
Tozeur,2004,4,292.93132847854224,292.93132847854224,0,1,0.01704677747887793,0.01704677747887793,0,279.9340204472447,279.9340204472447,0,744504038.5328838,744504038.5328838,0,-0.5053587594635925,-0.5053587594635925,0,-0.5471218251636397,-0.5471218251636397,0
Tozeur,2004,5,296.04148163429164,296.04148163429164,0,1,0.002355900359985813,0.002355900359985813,0,280.1127981472185,280.1127981472185,0,838843156.0333622,838843156.0333622,0,-2.644680606516305,-2.644680606516305,0,-0.19301761457988564,-0.19301761457988564,0
Tozeur,2004,6,302.08375798570387,302.08375798570387,0,1,0.0025298145555317708,0.0025298145555317708,0,282.53289294907427,282.53289294907427,0,834832505.591176,834832505.591176,0,-3.1368283166581548,-3.1368283166581548,0,-0.209884566952476,-0.209884566952476,0
Tozeur,2004,7,304.83799274036556,304.83799274036556,0,1,0.00014354299198838995,0.00014354299198838995,0,283.97315506355176,283.97315506355176,0,875287495.1533659,875287495.1533659,0,-3.0754565876606037,-3.0754565876606037,0,0.4910647716422705,0.4910647716422705,0
Tozeur,2004,8,306.13481132027846,306.13481132027846,0,1,0.0023414977030002232,0.0023414977030002232,0,286.7806076728261,286.7806076728261,0,768777290.8925754,768777290.8925754,0,-2.9932856554247214,-2.9932856554247214,0,0.5009037020103383,0.5009037020103383,0
Tozeur,2004,9,300.70074303253796,300.70074303253796,0,1,0.0020293004141887774,0.0020293004141887774,0,284.1486780316031,284.1486780316031,0,645606114.058532,645606114.058532,0,-1.7093609957147133,-1.7093609957147133,0,-0.06142294811740872,-0.06142294811740872,0
Tozeur,2004,10,298.2258462612034,298.2258462612034,0,1,0.0004176965746197144,0.0004176965746197144,0,283.0382996183074,283.0382996183074,0,522000534.53920114,522000534.53920114,0,-0.6934314517852102,-0.6934314517852102,0,0.15770922087227854,0.15770922087227854,0
Tozeur,2004,11,287.7174809231683,287.7174809231683,0,1,0.037687949596334855,0.037687949596334855,0,282.35910540520774,282.35910540520774,0,372442622.9756167,372442622.9756167,0,0.6398194511085524,0.6398194511085524,0,-0.5509857385343834,-0.5509857385343834,0
Tozeur,2004,12,284.3795887267788,284.3795887267788,0,1,0.015617295078553818,0.015617295078553818,0,278.83437411550295,278.83437411550295,0,311195210.18713814,311195210.18713814,0,0.2840091610431107,0.2840091610431107,0,-0.24057818598507474,-0.24057818598507474,0
Tozeur,2005,1,281.9505920434787,281.9505920434787,0,1,0.00018322923486484673,0.00018322923486484673,0,273.7560952044678,273.7560952044678,0,404577755.4240918,404577755.4240918,0,2.129960781441418,2.129960781441418,0,-0.8280186863003225,-0.8280186863003225,0
Tozeur,2005,2,283.24364077657657,283.24364077657657,0,1,0.010771776961207465,0.010771776961207465,0,272.4945193811278,272.4945193811278,0,447107283.5099584,447107283.5099584,0,0.6311360041439001,0.6311360041439001,0,-0.6739445396325734,-0.6739445396325734,0
Tozeur,2005,3,290.2902725939923,290.2902725939923,0,1,0.004450521158324124,0.004450521158324124,0,275.4256209712389,275.4256209712389,0,613795998.2563822,613795998.2563822,0,-1.8784118199501831,-1.8784118199501831,0,-0.1909469973896317,-0.1909469973896317,0
Tozeur,2005,4,294.10846056403,294.10846056403,0,1,0.002611057513148742,0.002611057513148742,0,276.5766819669717,276.5766819669717,0,732751136.7416253,732751136.7416253,0,-2.0359510988559855,-2.0359510988559855,0,-0.2354901904641315,-0.2354901904641315,0
Tozeur,2005,5,299.7406831532485,299.7406831532485,0,1,0.0003888215127449282,0.0003888215127449282,0,278.95905359950655,278.95905359950655,0,838610185.8375646,838610185.8375646,0,-2.8573251869592053,-2.8573251869592053,0,0.6090579685046601,0.6090579685046601,0
Tozeur,2005,6,303.030745931215,303.030745931215,0,1,0.005042984457473568,0.005042984457473568,0,283.0182062038114,283.0182062038114,0,810733410.5225834,810733410.5225834,0,-3.392140554085599,-3.392140554085599,0,0.20433901446930142,0.20433901446930142,0
Tozeur,2005,7,306.70948652880105,306.70948652880105,0,1,0.0002535331310630488,0.0002535331310630488,0,284.3011725684681,284.3011725684681,0,860589135.9811311,860589135.9811311,0,-4.137406262868549,-4.137406262868549,0,0.6455061813034628,0.6455061813034628,0
Tozeur,2005,8,305.3252977110917,305.3252977110917,0,1,0.0007082476108319592,0.0007082476108319592,0,285.48459066408486,285.48459066408486,0,775407404.436808,775407404.436808,0,-3.063935067252778,-3.063935067252778,0,0.3183665785363854,0.3183665785363854,0
Tozeur,2005,9,301.5362617131179,301.5362617131179,0,1,0.0068843400222718,0.0068843400222718,0,287.1701017588115,287.1701017588115,0,625859874.4360329,625859874.4360329,0,-2.7644937570330064,-2.7644937570330064,0,0.08347359665013569,0.08347359665013569,0
Tozeur,2005,10,296.8647076443911,296.8647076443911,0,1,0.005777590842473584,0.005777590842473584,0,286.42765708024183,286.42765708024183,0,510738370.14453757,510738370.14453757,0,-2.5368201144525875,-2.5368201144525875,0,-0.3443297522684905,-0.3443297522684905,0
Tozeur,2005,11,290.17841279409856,290.17841279409856,0,1,0.008287257198209195,0.008287257198209195,0,279.88861329822356,279.88861329822356,0,378379805.08527416,378379805.08527416,0,-0.3395255861297368,-0.3395255861297368,0,0.4816209432549561,0.4816209432549561,0
Tozeur,2005,12,282.3941008390532,282.3941008390532,0,1,0.019841541181169958,0.019841541181169958,0,278.3264870164942,278.3264870164942,0,301699408.91572845,301699408.91572845,0,0.7673566082950445,0.7673566082950445,0,-0.37618915366872496,-0.37618915366872496,0
Tozeur,2006,1,281.7167497204246,281.7167497204246,0,1,0.03111035514747452,0.03111035514747452,0,275.86967185525737,275.86967185525737,0,363014913.5641949,363014913.5641949,0,-0.09146489478232984,-0.09146489478232984,0,-0.4273790488797518,-0.4273790488797518,0
Tozeur,2006,2,283.96287195777654,283.96287195777654,0,1,0.019980584550991935,0.019980584550991935,0,277.4352791682762,277.4352791682762,0,422686121.01271605,422686121.01271605,0,0.7288920266510945,0.7288920266510945,0,-0.23062262665451314,-0.23062262665451314,0
Tozeur,2006,3,290.45520391438305,290.45520391438305,0,1,0.0003996141155275059,0.0003996141155275059,0,275.4734851929016,275.4734851929016,0,674790858.5773989,674790858.5773989,0,0.5460471584013882,0.5460471584013882,0,-0.15671593548157603,-0.15671593548157603,0
Tozeur,2006,4,295.99397809312063,295.99397809312063,0,1,0.01036560172362934,0.01036560172362934,0,278.26158520067855,278.26158520067855,0,734066175.5008432,734066175.5008432,0,-2.4081954753489616,-2.4081954753489616,0,0.18398241124251574,0.18398241124251574,0
Tozeur,2006,5,299.9130566210279,299.9130566210279,0,1,0.010579535899377037,0.010579535899377037,0,280.7629122685428,280.7629122685428,0,806292808.498336,806292808.498336,0,-3.4304539857050504,-3.4304539857050504,0,0.21074419905384198,0.21074419905384198,0
Tozeur,2006,6,303.15231133305645,303.15231133305645,0,1,0.0005663916967886298,0.0005663916967886298,0,279.7562388733342,279.7562388733342,0,854635155.2590129,854635155.2590129,0,-3.853448183645953,-3.853448183645953,0,0.4136927117769858,0.4136927117769858,0
Tozeur,2006,7,305.7757515250605,305.7757515250605,0,1,0.0007060792949137468,0.0007060792949137468,0,284.8631540170563,284.8631540170563,0,857584099.2788839,857584099.2788839,0,-2.978124924597721,-2.978124924597721,0,0.4834950912218256,0.4834950912218256,0
Tozeur,2006,8,305.3073879395425,305.3073879395425,0,1,0.006201104960300684,0.006201104960300684,0,287.05182834199775,287.05182834199775,0,782245993.7075791,782245993.7075791,0,-3.2777713145834815,-3.2777713145834815,0,-0.08486706862947276,-0.08486706862947276,0
Tozeur,2006,9,299.70297379708984,299.70297379708984,0,1,0.011064979694645172,0.011064979694645172,0,285.8371711360062,285.8371711360062,0,652148424.3329725,652148424.3329725,0,-1.678006845857034,-1.678006845857034,0,-0.3555599782386705,-0.3555599782386705,0
Tozeur,2006,10,296.6056090787478,296.6056090787478,0,1,0.013397163106707171,0.013397163106707171,0,284.315705449754,284.315705449754,0,534221426.8314931,534221426.8314931,0,-0.2705135775533917,-0.2705135775533917,0,0.1983742534795862,0.1983742534795862,0
Tozeur,2006,11,289.00399533911275,289.00399533911275,0,1,0.012472792164719143,0.012472792164719143,0,281.15299883431095,281.15299883431095,0,367855979.15628284,367855979.15628284,0,-0.0535158299109824,-0.0535158299109824,0,-0.23523090948718367,-0.23523090948718367,0
Tozeur,2006,12,285.14601266945647,285.14601266945647,0,1,0.01065094667059984,0.01065094667059984,0,279.82831960293345,279.82831960293345,0,324333956.5691627,324333956.5691627,0,-0.5787211789556443,-0.5787211789556443,0,-0.6130455429592719,-0.6130455429592719,0
Tozeur,2007,1,284.5198927023708,284.5198927023708,0,1,0.002213323275013092,0.002213323275013092,0,276.8803763519725,276.8803763519725,0,382944554.5251356,382944554.5251356,0,0.22090283178941922,0.22090283178941922,0,-0.4702451153757772,-0.4702451153757772,0
Tozeur,2007,2,287.03365366296833,287.03365366296833,0,1,0.010601453752476005,0.010601453752476005,0,276.88774722285535,276.88774722285535,0,441737344.92739624,441737344.92739624,0,0.7455288007188268,0.7455288007188268,0,-0.42958120324944105,-0.42958120324944105,0
Tozeur,2007,3,288.59611301420165,288.59611301420165,0,1,0.011178930036839117,0.011178930036839117,0,275.6364596378764,275.6364596378764,0,620657264.5126716,620657264.5126716,0,0.4084745041221996,0.4084745041221996,0,-0.7076791765088911,-0.7076791765088911,0
Tozeur,2007,4,292.61736986040114,292.61736986040114,0,1,0.04666496861431663,0.04666496861431663,0,281.5845889521225,281.5845889521225,0,698167875.6857026,698167875.6857026,0,-4.414592811776238,-4.414592811776238,0,-0.9986569405015575,-0.9986569405015575,0
Tozeur,2007,5,298.305526508285,298.305526508285,0,1,0.003322071252938721,0.003322071252938721,0,280.8824133570254,280.8824133570254,0,832754131.5755891,832754131.5755891,0,-1.6801355359220023,-1.6801355359220023,0,-0.1011153081740576,-0.1011153081740576,0
Tozeur,2007,6,304.1755594345928,304.1755594345928,0,1,0.0020290183320906888,0.0020290183320906888,0,281.36610600368095,281.36610600368095,0,851250210.461875,851250210.461875,0,-3.957424742938714,-3.957424742938714,0,0.4042430858976712,0.4042430858976712,0
Tozeur,2007,7,304.36824090197814,304.36824090197814,0,1,0.00012130059347017233,0.00012130059347017233,0,283.37750046253865,283.37750046253865,0,881342660.8481832,881342660.8481832,0,-3.12336121392973,-3.12336121392973,0,0.5956441801258028,0.5956441801258028,0
Tozeur,2007,8,305.8196040784068,305.8196040784068,0,1,0.0010569610021387201,0.0010569610021387201,0,285.094522977801,285.094522977801,0,777432876.0453942,777432876.0453942,0,-2.751002653238894,-2.751002653238894,0,0.5992880862443974,0.5992880862443974,0
Tozeur,2007,9,302.1452643715645,302.1452643715645,0,1,0.001236163451995748,0.001236163451995748,0,287.02102477898245,287.02102477898245,0,643690418.8624177,643690418.8624177,0,-3.0434170814890735,-3.0434170814890735,0,0.032404289634186144,0.032404289634186144,0
Tozeur,2007,10,296.40130907420274,296.40130907420274,0,1,0.0017253894249669997,0.0017253894249669997,0,283.04421353969536,283.04421353969536,0,522229427.17387015,522229427.17387015,0,-1.8396380649376174,-1.8396380649376174,0,-0.08944432642540504,-0.08944432642540504,0
Tozeur,2007,11,288.0902381603822,288.0902381603822,0,1,0.0005145715926036433,0.0005145715926036433,0,276.0104856770686,276.0104856770686,0,403204306.4720842,403204306.4720842,0,0.6006730225941529,0.6006730225941529,0,-0.09869729308627717,-0.09869729308627717,0
Tozeur,2007,12,284.1318880782214,284.1318880782214,0,1,0.012350872531671326,0.012350872531671326,0,275.3747400772654,275.3747400772654,0,331987606.12807083,331987606.12807083,0,0.3683443650111919,0.3683443650111919,0,-0.8289648099952877,-0.8289648099952877,0
Tozeur,2008,1,283.6326109101955,283.6326109101955,0,1,0.0033256026805040763,0.0033256026805040763,0,276.8270238733662,276.8270238733662,0,376934234.1415613,376934234.1415613,0,0.7282206746924824,0.7282206746924824,0,-0.3669689781360973,-0.3669689781360973,0
Tozeur,2008,2,285.9458443852545,285.9458443852545,0,1,0.001082568411168768,0.001082568411168768,0,274.2519308767818,274.2519308767818,0,465221189.27031577,465221189.27031577,0,-0.9344450492088706,-0.9344450492088706,0,-0.23264811286638792,-0.23264811286638792,0
Tozeur,2008,3,289.8765141139136,289.8765141139136,0,1,0.0036446496171018547,0.0036446496171018547,0,274.5668632819521,274.5668632819521,0,653173946.6308169,653173946.6308169,0,1.2918792957179988,1.2918792957179988,0,-0.04414719726460861,-0.04414719726460861,0
Tozeur,2008,4,295.2005259400348,295.2005259400348,0,1,0.006645416105155954,0.006645416105155954,0,275.1455644892598,275.1455644892598,0,775263541.829634,775263541.829634,0,-0.1129533133847302,-0.1129533133847302,0,0.4609797864598023,0.4609797864598023,0
Tozeur,2008,5,298.99862208318723,298.99862208318723,0,1,0.0005956038976499286,0.0005956038976499286,0,280.6643753237219,280.6643753237219,0,844876097.970466,844876097.970466,0,-2.8543456174768638,-2.8543456174768638,0,0.0457869729764622,0.0457869729764622,0
Tozeur,2008,6,301.981130544282,301.981130544282,0,1,0.001075015404134217,0.001075015404134217,0,283.2468280263698,283.2468280263698,0,856523418.5189372,856523418.5189372,0,-4.203459321761385,-4.203459321761385,0,0.03430240095159448,0.03430240095159448,0
Tozeur,2008,7,306.99420976048833,306.99420976048833,0,1,7.008883174183941e-05,7.008883174183941e-05,0,284.43099861353437,284.43099861353437,0,873109746.6726217,873109746.6726217,0,-2.575777778378772,-2.575777778378772,0,0.8624431715009291,0.8624431715009291,0
Tozeur,2008,8,305.64037419883357,305.64037419883357,0,1,0.0005595027046337395,0.0005595027046337395,0,286.5341848128463,286.5341848128463,0,790919496.8013309,790919496.8013309,0,-3.2027851151891973,-3.2027851151891973,0,0.5394701973332652,0.5394701973332652,0
Tozeur,2008,9,302.22844379446923,302.22844379446923,0,1,0.020498403041510974,0.020498403041510974,0,285.6388255006193,285.6388255006193,0,611024935.8918469,611024935.8918469,0,-2.044734386694196,-2.044734386694196,0,-0.18790067420051845,-0.18790067420051845,0
Tozeur,2008,10,295.30443345939665,295.30443345939665,0,1,0.025775362173083825,0.025775362173083825,0,286.98719794884977,286.98719794884977,0,468717645.8217313,468717645.8217313,0,-1.8169095976272054,-1.8169095976272054,0,-0.5247910370816322,-0.5247910370816322,0
Tozeur,2008,11,287.8421620704969,287.8421620704969,0,1,0.004650013090286773,0.004650013090286773,0,279.2042960395796,279.2042960395796,0,388080598.1200492,388080598.1200492,0,0.9902467668662889,0.9902467668662889,0,0.08634117347331859,0.08634117347331859,0
Tozeur,2008,12,282.50377361845557,282.50377361845557,0,1,0.01112869012658433,0.01112869012658433,0,277.44641184269784,277.44641184269784,0,329726813.8199717,329726813.8199717,0,0.8675438182801962,0.8675438182801962,0,-0.26258926063769633,-0.26258926063769633,0
Tozeur,2009,1,283.8788111610404,283.8788111610404,0,1,0.07403768624491151,0.07403768624491151,0,279.93140283317416,279.93140283317416,0,332406257.24388146,332406257.24388146,0,0.723661133020165,0.723661133020165,0,-0.38165580580753344,-0.38165580580753344,0
Tozeur,2009,2,284.16443841870876,284.16443841870876,0,1,0.0010556716164596104,0.0010556716164596104,0,274.8912422461453,274.8912422461453,0,466585023.68661386,466585023.68661386,0,1.5335161784060276,1.5335161784060276,0,-0.08368018863236121,-0.08368018863236121,0
Tozeur,2009,3,288.5213826877966,288.5213826877966,0,1,0.024372587442316036,0.024372587442316036,0,276.66544743422486,276.66544743422486,0,638845606.9010402,638845606.9010402,0,0.45360651010430614,0.45360651010430614,0,0.03223424516225393,0.03223424516225393,0
Tozeur,2009,4,291.2538096651768,291.2538096651768,0,1,0.01700999370810442,0.01700999370810442,0,278.4641965797027,278.4641965797027,0,758374380.2699056,758374380.2699056,0,0.5287768178509933,0.5287768178509933,0,-0.4752420622042844,-0.4752420622042844,0
Tozeur,2009,5,297.70043302284535,297.70043302284535,0,1,0.006762948711791013,0.006762948711791013,0,280.410858084341,280.410858084341,0,824873303.8176929,824873303.8176929,0,-3.058624406892089,-3.058624406892089,0,-0.2867425701012814,-0.2867425701012814,0
Tozeur,2009,6,303.375356332545,303.375356332545,0,1,0.00011406173671232427,0.00011406173671232427,0,282.0654956405489,282.0654956405489,0,845406385.0427969,845406385.0427969,0,-3.0974801597474397,-3.0974801597474397,0,0.15397496195656005,0.15397496195656005,0
Tozeur,2009,7,306.7111180887867,306.7111180887867,0,1,0.00033094676219841727,0.00033094676219841727,0,284.5535017848554,284.5535017848554,0,870759096.8883826,870759096.8883826,0,-2.927050928920841,-2.927050928920841,0,0.6773924006424915,0.6773924006424915,0
Tozeur,2009,8,306.06668249285445,306.06668249285445,0,1,0.0028809575189599856,0.0028809575189599856,0,285.3527936665523,285.3527936665523,0,778006710.4335263,778006710.4335263,0,-3.0006680250119113,-3.0006680250119113,0,0.3959472408516973,0.3959472408516973,0
Tozeur,2009,9,299.0756344001533,299.0756344001533,0,1,0.07413632751601798,0.07413632751601798,0,289.65441561513666,289.65441561513666,0,601918509.0370924,601918509.0370924,0,-2.012487127724421,-2.012487127724421,0,-0.45299887935277666,-0.45299887935277666,0
Tozeur,2009,10,294.3611236728942,294.3611236728942,0,1,0.004877968448645024,0.004877968448645024,0,283.5009240639254,283.5009240639254,0,532851991.51638997,532851991.51638997,0,-0.09462592509316345,-0.09462592509316345,0,-0.531813359115768,-0.531813359115768,0
Tozeur,2009,11,288.74924325338293,288.74924325338293,0,1,9.749927192409907e-05,9.749927192409907e-05,0,278.64964062534284,278.64964062534284,0,398346993.81960714,398346993.81960714,0,1.450795140383425,1.450795140383425,0,0.19056949634458423,0.19056949634458423,0
Tozeur,2009,12,285.78678416520603,285.78678416520603,0,1,0.0030090927632581937,0.0030090927632581937,0,277.3805023480555,277.3805023480555,0,342782313.22838527,342782313.22838527,0,1.8784858599469372,1.8784858599469372,0,0.36563040835597527,0.36563040835597527,0
Tozeur,2010,1,284.7168020624056,284.7168020624056,0,1,0.008900666826103317,0.008900666826103317,0,277.06230684083494,277.06230684083494,0,381595501.14224505,381595501.14224505,0,1.259312990478759,1.259312990478759,0,0.00300109814198541,0.00300109814198541,0
Tozeur,2010,2,287.56493369737893,287.56493369737893,0,1,0.006882908759679596,0.006882908759679596,0,274.9227192993971,274.9227192993971,0,445560361.2417848,445560361.2417848,0,1.8929934268928899,1.8929934268928899,0,0.12322273615255663,0.12322273615255663,0
Tozeur,2010,3,291.2824197447579,291.2824197447579,0,1,0.005824463953045495,0.005824463953045495,0,275.3929836025538,275.3929836025538,0,637000491.2712456,637000491.2712456,0,-0.8174401207580971,-0.8174401207580971,0,-0.08910544795788108,-0.08910544795788108,0
Tozeur,2010,4,294.83087260688546,294.83087260688546,0,1,0.007576475106066717,0.007576475106066717,0,281.56942207325665,281.56942207325665,0,729017369.8638167,729017369.8638167,0,-2.427261961352926,-2.427261961352926,0,-0.2684644660040605,-0.2684644660040605,0
Tozeur,2010,5,297.2981970925155,297.2981970925155,0,1,0.006655666552432175,0.006655666552432175,0,278.8445451791548,278.8445451791548,0,811848478.8887469,811848478.8887469,0,-1.1574267089966692,-1.1574267089966692,0,-0.3009627821909081,-0.3009627821909081,0
Tozeur,2010,6,303.1557141688939,303.1557141688939,0,1,0.0020732010966768,0.0020732010966768,0,283.24455982236543,283.24455982236543,0,827689880.9875574,827689880.9875574,0,-3.3438657295324825,-3.3438657295324825,0,0.6825533216891088,0.6825533216891088,0
Tozeur,2010,7,306.3244551816337,306.3244551816337,0,1,0.0009792134074237745,0.0009792134074237745,0,285.6231019452686,285.6231019452686,0,866734187.9304502,866734187.9304502,0,-3.1021475490281296,-3.1021475490281296,0,0.5720516588334104,0.5720516588334104,0
Tozeur,2010,8,306.00969677634095,306.00969677634095,0,1,3.521369947814434e-05,3.521369947814434e-05,0,287.17986372612256,287.17986372612256,0,788182621.1312156,788182621.1312156,0,-3.2528856889003417,-3.2528856889003417,0,0.7413918058563147,0.7413918058563147,0
Tozeur,2010,9,301.0053417955357,301.0053417955357,0,1,0.006678547465810554,0.006678547465810554,0,286.3420371593061,286.3420371593061,0,602403913.8144683,602403913.8144683,0,-1.3780132008809631,-1.3780132008809631,0,0.12643242324922718,0.12643242324922718,0
Tozeur,2010,10,294.83542740078275,294.83542740078275,0,1,0.015237104628790622,0.015237104628790622,0,282.88205359840015,282.88205359840015,0,509471057.18403596,509471057.18403596,0,0.1972831868406691,0.1972831868406691,0,-0.04454806251456724,-0.04454806251456724,0
Tozeur,2010,11,287.9427856278551,287.9427856278551,0,1,0.029928408776979387,0.029928408776979387,0,280.31179993768933,280.31179993768933,0,375626590.704708,375626590.704708,0,1.3359711322610368,1.3359711322610368,0,0.14439186824159567,0.14439186824159567,0
Tozeur,2010,12,284.6252820277075,284.6252820277075,0,1,0.0074317979127717995,0.0074317979127717995,0,274.9500903802754,274.9500903802754,0,340658663.5715782,340658663.5715782,0,1.6803999577466613,1.6803999577466613,0,-0.022235976446813036,-0.022235976446813036,0
Tozeur,2011,1,284.1287176155326,284.1287176155326,0,1,0.006196210367773471,0.006196210367773471,0,276.2845026188284,276.2845026188284,0,372499783.2344925,372499783.2344925,0,0.18970809830854377,0.18970809830854377,0,-0.3187489269186149,-0.3187489269186149,0
Tozeur,2011,2,284.87914116577286,284.87914116577286,0,1,0.0030013953011614226,0.0030013953011614226,0,274.8337453632434,274.8337453632434,0,443863797.46429044,443863797.46429044,0,1.2544167333809775,1.2544167333809775,0,-0.962448753483014,-0.962448753483014,0
Tozeur,2011,3,287.79453457442025,287.79453457442025,0,1,0.04038996941804135,0.04038996941804135,0,279.37976769070826,279.37976769070826,0,610143349.4156787,610143349.4156787,0,-1.9711473751835584,-1.9711473751835584,0,-0.5313079850421072,-0.5313079850421072,0
Tozeur,2011,4,294.44227315793,294.44227315793,0,1,0.009019141588535647,0.009019141588535647,0,279.13543802880696,279.13543802880696,0,752269693.9464017,752269693.9464017,0,-1.2423231167605622,-1.2423231167605622,0,0.036223210883390866,0.036223210883390866,0
Tozeur,2011,5,297.1718285713565,297.1718285713565,0,1,0.008499769707764247,0.008499769707764247,0,281.4485058154934,281.4485058154934,0,793453787.2859943,793453787.2859943,0,-2.417475555910006,-2.417475555910006,0,-0.36476007375291003,-0.36476007375291003,0
Tozeur,2011,6,301.8214916462715,301.8214916462715,0,1,0.0005256879429812845,0.0005256879429812845,0,283.55600917651225,283.55600917651225,0,845416404.2411925,845416404.2411925,0,-2.6251004530092956,-2.6251004530092956,0,0.08866733713502674,0.08866733713502674,0
Tozeur,2011,7,306.22683931137436,306.22683931137436,0,1,0.000597374563112381,0.000597374563112381,0,284.38554204517936,284.38554204517936,0,873489179.4283762,873489179.4283762,0,-3.326795646355363,-3.326795646355363,0,0.5842177568598,0.5842177568598,0
Tozeur,2011,8,305.2339539701097,305.2339539701097,0,1,0.0010532682854161714,0.0010532682854161714,0,285.2722332814548,285.2722332814548,0,804719352.9950322,804719352.9950322,0,-2.2529881373448406,-2.2529881373448406,0,0.6846987878224408,0.6846987878224408,0
Tozeur,2011,9,302.9888487674155,302.9888487674155,0,1,0.003803591981392229,0.003803591981392229,0,286.0509733563048,286.0509733563048,0,649740905.6416268,649740905.6416268,0,-2.5736490719794793,-2.5736490719794793,0,0.39837083598833056,0.39837083598833056,0
Tozeur,2011,10,294.07844061821066,294.07844061821066,0,1,0.022306153385966407,0.022306153385966407,0,285.4396405380281,285.4396405380281,0,502391598.3966353,502391598.3966353,0,-1.400036913152593,-1.400036913152593,0,-0.5669788875573277,-0.5669788875573277,0
Tozeur,2011,11,289.99196879001596,289.99196879001596,0,1,0.003250939278598818,0.003250939278598818,0,280.82796732476265,280.82796732476265,0,382048303.4527141,382048303.4527141,0,-0.728312454316709,-0.728312454316709,0,-0.1085786063735381,-0.1085786063735381,0
Tozeur,2011,12,284.9391857339918,284.9391857339918,0,1,0.0006443552587988384,0.0006443552587988384,0,277.1360062176476,277.1360062176476,0,338221684.2747368,338221684.2747368,0,0.7337771160834142,0.7337771160834142,0,-0.6271764024700363,-0.6271764024700363,0
Tozeur,2012,1,283.304964928083,283.304964928083,0,1,0.011973408933067212,0.011973408933067212,0,275.2847734848989,275.2847734848989,0,383188984.82202256,383188984.82202256,0,0.4165696524723842,0.4165696524723842,0,-0.8753544822105525,-0.8753544822105525,0
Tozeur,2012,2,282.34220191389005,282.34220191389005,0,1,0.007330631229706191,0.007330631229706191,0,272.9498130143319,272.9498130143319,0,483201741.1828996,483201741.1828996,0,1.145753563212709,1.145753563212709,0,-0.49408002853889654,-0.49408002853889654,0
Tozeur,2012,3,289.00600921285053,289.00600921285053,0,1,0.009978269066038619,0.009978269066038619,0,277.289751907116,277.289751907116,0,608480837.278934,608480837.278934,0,-1.8243800373975507,-1.8243800373975507,0,-0.37614630605999444,-0.37614630605999444,0
Tozeur,2012,4,293.9691736193495,293.9691736193495,0,1,0.012300143110802271,0.012300143110802271,0,277.78783406013525,277.78783406013525,0,744733973.3339409,744733973.3339409,0,-0.6673369032266097,-0.6673369032266097,0,0.060270931332273646,0.060270931332273646,0
Tozeur,2012,5,298.64150894663555,298.64150894663555,0,1,0.0010587818752428016,0.0010587818752428016,0,279.6961489045217,279.6961489045217,0,848566430.3445607,848566430.3445607,0,-2.751738992108494,-2.751738992108494,0,0.041939148180336866,0.041939148180336866,0
Tozeur,2012,6,305.1732172268283,305.1732172268283,0,1,0.00034477765056754466,0.00034477765056754466,0,282.82854672496615,282.82854672496615,0,859726051.1338587,859726051.1338587,0,-3.4693893849259596,-3.4693893849259596,0,0.3457949068785245,0.3457949068785245,0
Tozeur,2012,7,307.48204837585087,307.48204837585087,0,1,0.00029731217968652617,0.00029731217968652617,0,284.8100748989635,284.8100748989635,0,873080713.0491772,873080713.0491772,0,-2.489780784693448,-2.489780784693448,0,0.7651314777286604,0.7651314777286604,0
Tozeur,2012,8,306.81619985688565,306.81619985688565,0,1,0.0032325816874563804,0.0032325816874563804,0,284.4475624365233,284.4475624365233,0,803175058.0294427,803175058.0294427,0,-2.0340327197231303,-2.0340327197231303,0,0.5718227171247041,0.5718227171247041,0
Tozeur,2012,9,302.0228226993957,302.0228226993957,0,1,0.006133591229345273,0.006133591229345273,0,284.3993283061675,284.3993283061675,0,638703870.4164919,638703870.4164919,0,-1.0240529607479647,-1.0240529607479647,0,-0.11750731041255762,-0.11750731041255762,0
Tozeur,2012,10,297.76742315408933,297.76742315408933,0,1,0.0075498066652499975,0.0075498066652499975,0,284.45644928255723,284.45644928255723,0,509051089.5967677,509051089.5967677,0,-0.95354703884929,-0.95354703884929,0,-0.21961435103696134,-0.21961435103696134,0
Tozeur,2012,11,291.7346101317757,291.7346101317757,0,1,0.0029852835034687437,0.0029852835034687437,0,281.3630715894608,281.3630715894608,0,379186670.97397566,379186670.97397566,0,0.03277422830941861,0.03277422830941861,0,0.21818730709835513,0.21818730709835513,0
Tozeur,2012,12,284.33323687554923,284.33323687554923,0,1,0.00031776913935051575,0.00031776913935051575,0,275.25608382103474,275.25608382103474,0,358030654.3213162,358030654.3213162,0,1.220040411875904,1.220040411875904,0,-0.48290270555831505,-0.48290270555831505,0
