governorate,year,month,tws_anomaly_cm,is_interpolated,extraction_weight,tws_weighted_cm,tws_estimated_Mm3
Gafsa,2017,10,-11.541640392336905,True,0.05631221754593033,-0.6499353646101725,-279.264227465699
Gafsa,2017,11,-11.405788541803432,True,0.05631221754593033,-0.6422852456489143,-275.9771243504255
Gafsa,2017,12,-11.269936691269958,True,0.05631221754593033,-0.6346351266876562,-272.69002123515213
Gafsa,2018,1,-11.134084840736483,True,0.05631221754593033,-0.6269850077263979,-269.4029181198787
Gafsa,2018,2,-10.99823299020301,True,0.05631221754593033,-0.6193348887651398,-266.1158150046053
Gafsa,2018,3,-10.862381139669536,True,0.05631221754593033,-0.6116847698038815,-262.8287118893318
Gafsa,2018,4,-10.72652928913606,True,0.05631221754593033,-0.6040346508426233,-259.5416087740584
Gafsa,2018,5,-10.590677438602587,True,0.05631221754593033,-0.5963845318813651,-256.254505658785
Gafsa,2018,6,-10.454825588069113,False,0.05631221754593033,-0.588734412920107,-252.96740254351155
Gafsa,2018,7,-10.895819564430488,False,0.05631221754593033,-0.6135677616534135,-263.63779582723873
Gafsa,2018,8,-10.990869850938338,True,0.05631221754593033,-0.6189202540650466,-265.93765476666925
Gafsa,2018,9,-11.085920137446191,True,0.05631221754593033,-0.6242727464766799,-268.2375137060998
Gafsa,2018,10,-11.180970423954042,False,0.05631221754593033,-0.6296252388883129,-270.5373726455303
Gafsa,2018,11,-10.49275095091579,False,0.05631221754593033,-0.5908700742032373,-253.88505348364703
Gafsa,2018,12,-10.73688763151678,False,0.05631221754593033,-0.6046179520721816,-259.792241646375
Gafsa,2019,1,-11.427689795438377,False,0.05631221754593033,-0.643518553808134,-276.5070522002791
Gafsa,2019,2,-11.16455594057043,False,0.05631221754593033,-0.628700902929111,-270.1402039705804
Gafsa,2019,3,-11.901532930693323,False,0.05631221754593033,-0.6702017115232562,-287.97227140731275
Gafsa,2019,4,-11.339552774820145,False,0.05631221754593033,-0.63855536272923,-274.37446825749555
Gafsa,2019,5,-11.336793006089316,False,0.05631221754593033,-0.638399954032083,-274.3076922485054
Gafsa,2019,6,-12.614307738381772,False,0.05631221754593033,-0.7103396415550668,-305.2187371833811
Gafsa,2019,7,-13.031345105792447,False,0.05631221754593033,-0.7338239405134788,-315.3094707598316
Gafsa,2019,8,-12.983802423423182,False,0.05631221754593033,-0.7311467066411836,-314.15911690958376
Gafsa,2019,9,-12.883052637915869,False,0.05631221754593033,-0.7254732628019901,-311.7213515607591
Gafsa,2019,10,-12.741529148000577,False,0.05631221754593033,-0.7175037612500209,-308.2970161339089
Gafsa,2019,11,-11.779103925089649,False,0.05631221754593033,-0.6633074627257701,-285.00995058400895
Gafsa,2019,12,-11.781387781087766,False,0.05631221754593033,-0.6634360717215797,-285.0652112973284
Gafsa,2020,1,-13.13003562513831,False,0.05631221754593033,-0.739381422508604,-317.6974096234969
Gafsa,2020,2,-12.87862676997241,False,0.05631221754593033,-0.7252240323635284,-311.61426222596094
Gafsa,2020,3,-12.973832856586712,False,0.05631221754593033,-0.7305852982246497,-313.9178909411675
Gafsa,2020,4,-12.886798480757196,False,0.05631221754593033,-0.7256841995189638,-311.81198684930837
Gafsa,2020,5,-13.649176689090833,False,0.05631221754593033,-0.7686154070389241,-330.25866809648494
Gafsa,2020,6,-14.255421561406918,False,0.05631221754593033,-0.8027544001748922,-344.92751066714766
Gafsa,2020,7,-14.702144405086829,False,0.05631221754593033,-0.827910354130932,-355.7365209629789
Gafsa,2020,8,-14.337079014020873,False,0.05631221754593033,-0.8073527124107357,-346.9033134686449
Gafsa,2020,9,-13.348315659877647,False,0.05631221754593033,-0.7516732553107787,-322.9789643419354
Gafsa,2020,10,-13.49758114330314,False,0.05631221754593033,-0.7600787256855335,-326.59062685256004
Gafsa,2020,11,-14.645492083501619,False,0.05631221754593033,-0.8247201362733436,-354.3657481539303
Gafsa,2020,12,-14.234186925077966,False,0.05631221754593033,-0.8015586307144276,-344.41371244537527
Gafsa,2021,1,-13.564271687969335,False,0.05631221754593033,-0.7638342181450328,-328.20428685255774
Gafsa,2021,2,-14.720507413077152,False,0.05631221754593033,-0.8289444158316808,-356.1808365945566
Gafsa,2021,3,-14.579360462723463,False,0.05631221754593033,-0.8209961180574191,-352.7656120069119
Gafsa,2021,4,-15.003185370051206,False,0.05631221754593033,-0.8448626384402428,-363.0205784850035
Gafsa,2021,5,-15.177698802242725,False,0.05631221754593033,-0.8546898767984986,-367.2431462627789
Gafsa,2021,6,-15.655215943595724,False,0.05631221754593033,-0.8815799259442795,-378.797262579738
Gafsa,2021,7,-15.414455453296556,False,0.05631221754593033,-0.8680221688380878,-372.9717655063496
Gafsa,2021,8,-15.745953286915277,False,0.05631221754593033,-0.8866895469608299,-380.9927645381294
Gafsa,2021,9,-15.36035000082525,False,0.05631221754593033,-0.8649753708281026,-371.66261733741914
Gafsa,2021,10,-16.654860344006,False,0.05631221754593033,-0.937872118888754,-402.9848920441198
Gafsa,2021,11,-15.694868577379365,False,0.05631221754593033,-0.883812853684173,-379.75670697101543
Gafsa,2021,12,-15.20847933663196,False,0.05631221754593033,-0.8564231969472051,-367.9879192642751
Gafsa,2022,1,-15.744486705758241,False,0.05631221754593033,-0.8866069605236662,-380.95727879780884
Gafsa,2022,2,-16.661354530706554,False,0.05631221754593033,-0.9382378209430194,-403.1420269027966
Gafsa,2022,3,-17.662720911156473,False,0.05631221754593033,-0.9946269824020961,-427.3713217985327
Gafsa,2022,4,-17.145061506179072,False,0.05631221754593033,-0.9654764333743119,-414.8459138922744
Gafsa,2022,5,-16.610557871993695,False,0.05631221754593033,-0.9353773484469746,-401.91293908069605
Gafsa,2022,6,-16.72868585277043,False,0.05631221754593033,-0.9420293969987354,-404.77119130241664
Gafsa,2022,7,-16.286912959556886,False,0.05631221754593033,-0.9171521857301994,-394.0819511645521
Gafsa,2022,8,-16.39171399882383,False,0.05631221754593033,-0.923053764652439,-396.61774159586
Gafsa,2022,9,-16.83670440610013,False,0.05631221754593033,-0.9481121612728343,-407.38483345571143
Gafsa,2022,10,-17.428634266796212,False,0.05631221754593033,-0.9814450443602843,-421.70730666072694
Gafsa,2022,11,-16.945620790414843,False,0.05631221754593033,-0.9542454844006806,-410.02019973728443
Gafsa,2022,12,-16.65878959291428,False,0.05631221754593033,-0.9380933836080693,-403.07996506871524
Gafsa,2023,1,-16.861474379917798,False,0.05631221754593033,-0.9495070134270618,-407.9841735293399
Gafsa,2023,2,-17.353623867193633,False,0.05631221754593033,-0.9772210424196567,-419.8923375068781
Gafsa,2023,3,-17.05411230605788,False,0.05631221754593033,-0.960354882231459,-412.6452857972133
Gafsa,2023,4,-18.242589998639847,False,0.05631221754593033,-1.02728069660462,-441.40196971707314
Gafsa,2023,5,-17.68164233032248,False,0.05631221754593033,-0.99569248947445,-427.82914887738167
Gafsa,2023,6,-17.683233172421833,False,0.05631221754593033,-0.99578207332083,-427.86764126449424
Gafsa,2023,7,-18.23113621946894,False,0.05631221754593033,-1.026635708900225,-441.12483140024864
Gafsa,2023,8,-17.438810317086066,False,0.05631221754593033,-0.9820180803179649,-421.95352875102316
Gafsa,2023,9,-17.524018358463334,False,0.05631221754593033,-0.9868163340806642,-424.0152424277798
Gafsa,2023,10,-17.768807151615807,False,0.05631221754593033,-1.000600933853472,-429.9382092581599
Gafsa,2023,11,-17.424544007706135,False,0.05631221754593033,-0.9812147128005847,-421.60833779615524
Gafsa,2023,12,-17.65055873828161,False,0.05631221754593033,-0.9939421034773357,-427.0770430221416
Gafsa,2024,1,-18.258843150465744,False,0.05631221754593033,-1.028195947626047,-441.79523477595984
Gafsa,2024,2,-18.095304442038575,False,0.05631221754593033,-1.0189867202999157,-437.8382139784678
Gafsa,2024,3,-17.856991807686054,False,0.05631221754593033,-1.0055668073903128,-432.07194579946963
Gafsa,2024,4,-18.435272501344475,False,0.05631221754593033,-1.0381310756142172,-446.0641605699169
Gafsa,2024,5,-18.713716915456875,False,0.05631221754593033,-1.0538108980361638,-452.8014666681789
Gafsa,2024,6,-18.22952987255987,False,0.05631221754593033,-1.0265452519436271,-441.08596385513766
Gafsa,2024,7,-17.745658620262656,False,0.05631221754593033,-0.9992973887200446,-429.3781019852288
Gafsa,2024,8,-17.68065487846734,False,0.05631221754593033,-0.9956368838707673,-427.8052562615913
Gafsa,2024,9,-17.90960045607013,False,0.05631221754593033,-1.0085293170429144,-433.3448769469994
Gafsa,2024,10,-18.00955874062838,False,0.05631221754593033,-1.0141581897084764,-435.7634909539381
